ID,Project,Category,TypeOfIssue,FundLost,FundsReturned,FundsRecovered,IsVerifiedSourceCode,IsPublicedTeam,Date
2305,MorningStar Dream,Token,Honeypot,0,0,,,,
2304,Ape Inn,Token,Honeypot,0,0,,,,
2303,FairComet,Token,Honeypot,0,0,,,,
2302,FairETH,Token,Honeypot,0,0,,,,2021-9-8
2301,Aragorn,Token,Honeypot,0,0,,,,2021-9-8
2300,Safe Jail,Token,Honeypot,0,0,,,,
2299,Kong Coin,Token,Honeypot,0,0,,,,2021-9-8
2298,JUGtoken,Token,Honeypot,0,0,,,,
2297,FairVenus,Token,Honeypot,0,0,,,,2021-9-8
2296,Hurricane,Token,Honeypot,0,0,,,,2021-9-8
2295,Chihuahua Taco,Token,Honeypot,0,0,,,,2021-9-8
2294,Avengers NFT,Token,Honeypot,0,0,,,,2021-9-9
2293,Safe Fortune,Token,Honeypot,0,0,,,,2021-9-9
2292,BEZEL Token,Token,Honeypot,0,0,,,,
2291,Shining Star,Exchange (DEX),Honeypot,0,0,,,,2021-9-9
2290,Duke Nukem,Token,Honeypot,0,0,,,,2021-9-9
2289,TeamRocket,Token,Honeypot,0,0,,,,2021-9-9
2288,Fair Prison,Token,Honeypot,0,0,,,,
2287,Genix.finance,Token,Honeypot,0,0,,,,2021-9-9
2286,HOGtoken,Token,Honeypot,0,0,,,,2021-9-9
2285,GAMEE,Token,Honeypot,0,0,,,,2021-9-9
2284,Eclipse,Token,Honeypot,0,0,,,,2021-9-9
2283,MoonPlan,Token,Honeypot,0,0,,,,
2282,AVG1000X,Token,Honeypot,0,0,,,,
2280,APEMARS Token,Token,Honeypot,0,0,,,,2021-9-9
2279,Voltage,Token,Honeypot,0,0,,,,
2278,Setting Sun,Exchange (DEX),Honeypot,0,0,,,,2021-9-9
2277,geckoswap.finance,Token,Honeypot,0,0,,,,2021-9-9
2276,Yoda Token,Token,Honeypot,0,0,,,,2021-9-9
2275,MoonPilot,Token,Honeypot,0,0,,,,2021-9-9
2274,FairPluto,Token,Honeypot,0,0,,,,
2273,Quagmire,Token,Honeypot,0,0,,,,
2272,JUSTMOON,Token,Honeypot,0,0,,,,2021-9-9
2271,Safe Planet 9,Token,Honeypot,0,0,,,,2021-9-9
2270,SolaSystem,Token,Honeypot,0,0,,,,2021-9-9
2269,Clover.finance,Token,Honeypot,0,0,,,,2021-9-9
2268,Safe Gravity,Token,Honeypot,0,0,,,,
2267,MoonTerra,Token,Honeypot,0,0,,,,2021-9-9
2266,Crowny.io,Token,Honeypot,0,0,,,,2021-9-9
2265,Southern Cross,Token,Honeypot,0,0,,,,
2264,FAPE,Token,Honeypot,0,0,,,,
2263,Sunset,Token,Honeypot,0,0,,,,
2262,Supernova,Token,Honeypot,0,0,,,,2021-9-9
2261,Dolphins Paradise Token,Token,Honeypot,0,0,,,,
2260,MoonSafebank,Token,Honeypot,0,0,,,,2021-9-9
2259,FLEX,Token,Honeypot,0,0,,,,2021-9-9
2258,SafeDream,Token,Honeypot,0,0,,,,2021-9-9
2257,Alpha Andromedae,Token,Honeypot,0,0,,,,2021-9-9
2256,AntiWOR,Token,Honeypot,0,0,,,,
2255,SafeCoinToken,Token,Honeypot,0,0,,,,2021-9-9
2254,BSCx500,Token,Honeypot,0,0,,,,2021-9-9
2253,Arsenal FC Fan Token,Token,Honeypot,0,0,,,,2021-9-10
2252,Kattana,Token,Honeypot,0,0,,,,2021-9-10
2251,BirdSwap,Token,Honeypot,0,0,,,,2021-9-10
2250,MechaGodzilla,Token,Honeypot,0,0,,,,2021-9-10
2249,Betelgeuse,Token,Honeypot,0,0,,,,
2248,NftFinal,Token,Honeypot,0,0,,,,
2247,Wazir Farm,Token,Honeypot,0,0,,,,2021-9-10
2246,Bezop,,Rugpull,0,0,,,,2021-9-10
2245,EOS,Borrowing and Lending,Rugpull,0,0,,,,2021-9-10
2244,Centra,,Rugpull,0,0,,,,2021-9-10
2243,Pitbull Classic,Token,Honeypot,0,0,,,,2021-9-10
2242,MentalHealth,Token,Honeypot,0,0,,,,2021-9-10
2241,DragonFinance10000x,Exchange (DEX),Honeypot,0,0,,,,2021-9-10
2240,DoubtFire,Token,Honeypot,0,0,,,,
2239,Shelter,Token,Honeypot,0,0,,,,
2238,Blue Lightning,Token,Honeypot,0,0,,,,2021-9-10
2237,NFTChange Token,Token,Honeypot,0,0,,,,
2236,ElonDoge,Token,Honeypot,0,0,,,,2021-9-10
2235,Foxydoge,Token,Honeypot,0,0,,,,2021-9-10
2234,ElonSperm,Token,Honeypot,0,0,,,,2021-9-10
2233,Torio,Token,Honeypot,0,0,,,,
2232,DonaldPump,Token,Honeypot,0,0,,,,2021-9-10
2231,StaticFire,Token,Honeypot,0,0,,,,2021-9-10
2230,Ebuy Finance,Token,Honeypot,0,0,,,,
2229,RockHard,Token,Honeypot,0,0,,,,
2228,PePe Coin,,Rugpull,0,0,,,,2021-9-10
2227,VSJEFF FIGHT,,Rugpull,0,0,,,,
2226,vsafinance.com,,Rugpull,0,0,,,,
2225,MarkMineCoin,Token,Honeypot,0,0,,,,
2224,GODZILLA,Token,Honeypot,0,0,,,,2021-9-10
2223,Planet Nine,Token,Honeypot,0,0,,,,
2222,SAFEMOUSE,Token,Honeypot,0,0,,,,
2221,FairSafeApe,Token,Honeypot,0,0,,,,2021-9-10
2220,PiggyBank Community Token,Stablecoin,Honeypot,0,0,,,,2021-9-10
2219,Pandora Box,Token,Honeypot,0,0,,,,
2218,Space Typhoon,Token,Honeypot,0,0,,,,
2217,Horny Farm,Token,Honeypot,0,0,,,,2021-9-10
2216,Party Token,Exchange (DEX),Honeypot,0,0,,,,
2215,SupremeBSCmoon,Token,Honeypot,0,0,,,,2021-9-10
2214,World of Winners,Exchange (DEX),Honeypot,0,0,,,,2021-9-13
2213,Treasure Chest,Token,Honeypot,0,0,,,,2021-9-13
2212,Blockchain Kittens,Token,Honeypot,0,0,,,,
2211,Koala Forest,Token,Honeypot,0,0,,,,2021-9-13
2210,eGRID,Token,Honeypot,0,0,,,,
2209,ORAO Network,Token,Honeypot,0,0,,,,2021-9-13
2208,Zion,Token,Honeypot,0,0,,,,2021-9-13
2207,YellowRoad,Token,Honeypot,0,0,,,,2021-9-13
2206,MoonDog,Token,Honeypot,0,0,,,,2021-9-13
2205,Genesis Shards,Token,Honeypot,0,0,,,,2021-9-13
2204,PLANET,Token,Honeypot,0,0,,,,2021-9-13
2203,HEROMOON,Token,Honeypot,0,0,,,,
2202,Polkadex,Token,Honeypot,0,0,,,,2021-9-13
2201,EPNS Token,Token,Honeypot,0,0,,,,2021-9-13
2200,Alphr.Finance,Token,Honeypot,0,0,,,,2021-9-13
2199,MOONSUN,Token,Honeypot,0,0,,,,
2198,MoonBanana,Token,Honeypot,0,0,,,,
2197,FractionalArt,Token,Honeypot,0,0,,,,2021-9-13
2196,SAFEORACLE,Token,Honeypot,0,0,,,,
2195,Matterhorn,Token,Honeypot,0,0,,,,2021-9-13
2194,Xerex Decentralizing,Token,Honeypot,0,0,,,,
2193,Dragon Farm,Token,Honeypot,0,0,,,,2021-9-13
2192,Himalaya,Token,Honeypot,0,0,,,,2021-9-13
2191,EasyFinance,Token,Honeypot,0,0,,,,2021-9-13
2190,RAMBBO Finance,Token,Honeypot,0,0,,,,2021-9-13
2189,MOONSEASON,Token,Honeypot,0,0,,,,
2188,SAFEDUCK,Token,Honeypot,0,0,,,,
2187,TITANMOON,Token,Honeypot,0,0,,,,2021-9-13
2186,Space Raven,Token,Honeypot,0,0,,,,
2185,CaptainJackFans,Token,Honeypot,0,0,,,,2021-9-14
2184,Bongo Cat,Token,Honeypot,0,0,,,,2021-9-14
2183,SAFE CHARIZARD,Token,Honeypot,0,0,,,,2021-9-14
2182,HYPERIONMOON,Token,Honeypot,0,0,,,,2021-9-14
2181,Glacier,Token,Honeypot,0,0,,,,
2180,MoonQueen,Token,Honeypot,0,0,,,,2021-9-14
2179,MickeyMars,Token,Honeypot,0,0,,,,
2178,Bichon,Token,Honeypot,0,0,,,,2021-9-14
2177,Elon Musk Fomo,Token,Honeypot,0,0,,,,
2176,Enceladus,Token,Honeypot,0,0,,,,2021-9-14
2175,darwin.finance,Token,Honeypot,0,0,,,,2021-9-14
2174,Maelstrom,Token,Honeypot,0,0,,,,2021-9-14
2173,1 Million Token,Token,Honeypot,0,0,,,,2021-9-14
2172,Polkasol,Token,Honeypot,0,0,,,,2021-9-14
2171,Karma,Token,Honeypot,0,0,,,,2021-9-14
2170,Dopex Governance Token,Token,Honeypot,0,0,,,,2021-9-14
2169,Flashbots Token,Token,Honeypot,0,0,,,,
2168,JetCombat,Token,Honeypot,0,0,,,,
2167,Meteor,Token,Honeypot,0,0,,,,
2166,BRONZE MOON,Token,Honeypot,0,0,,,,
2165,Moon Rat Token,Token,Honeypot,0,0,,,,2021-9-20
2164,Tequila,Token,Honeypot,0,0,,,,
2163,DRACULA PROJECT,Token,Honeypot,0,0,,,,2021-9-20
2162,Flamingo Boys,Exchange (DEX),Honeypot,0,0,,,,2021-9-20
2161,Beyond Finance,Token,Honeypot,0,0,,,,2021-9-20
2160,KINGMARS,Token,Honeypot,0,0,,,,
2159,FairMoonElon,Token,Honeypot,0,0,,,,2021-9-20
2158,SuperTesla,Token,Honeypot,0,0,,,,
2157,Rao Token,Token,Honeypot,0,0,,,,2021-9-20
2156,Uga Uga,Token,Honeypot,0,0,,,,
2155,YES Token,Token,Honeypot,0,0,,,,2021-9-20
2154,Fairmoon,Token,Honeypot,0,0,,,,2021-9-20
2153,SafeGasfees,Token,Honeypot,0,0,,,,
2152,ProtonFinance,Token,Honeypot,0,0,,,,2021-9-20
2151,Franklin,Token,Honeypot,0,0,,,,2021-9-20
2150,SafePlatinum,Token,Honeypot,0,0,,,,
2149,MOONMOON,Token,Honeypot,0,0,,,,2021-9-20
2148,SafeLuxury,Token,Honeypot,0,0,,,,
2147,SAFEGOLD,Token,Honeypot,0,0,,,,2021-9-20
2146,HappyMoon,Token,Honeypot,0,0,,,,2021-9-20
2145,MoonRoad,Token,Honeypot,0,0,,,,
2144,DATAMOON,Token,Honeypot,0,0,,,,
2143,MarsHistory,Token,Honeypot,0,0,,,,
2142,MoonGold,Token,Honeypot,0,0,,,,2021-9-20
2141,Telcoin,Token,Honeypot,0,0,,,,2021-9-20
2140,Deflagration,Token,Honeypot,0,0,,,,
2139,ROCKETSHOT,Token,Honeypot,0,0,,,,
2138,SAFEBORN,Token,Honeypot,0,0,,,,
2137,GangBang,Token,Honeypot,0,0,,,,
2136,PicaMoon,Token,Honeypot,0,0,,,,
2135,Rocket Vault,Token,Honeypot,0,0,,,,2021-9-20
2134,shadownite.com,Token,Honeypot,0,0,,,,
2133,WARONRUGS,Token,Honeypot,0,0,,,,2021-9-20
2132,dorgDAO,Token,Honeypot,0,0,,,,2021-9-20
2131,BubbleSwap,Token,Honeypot,0,0,,,,
2130,ZELDASWAP,Token,Honeypot,0,0,,,,
2129,Photosynthesis,Token,Honeypot,0,0,,,,
2128,VibeSwap,Token,Honeypot,0,0,,,,2021-9-20
2127,Dark Comics NFT,Token,Honeypot,0,0,,,,
2126,Raydium Protocol,Token,Honeypot,0,0,,,,2021-9-21
2125,CSSWAP,Token,Honeypot,0,0,,,,2021-9-21
2124,Gate Finance,Token,Honeypot,0,0,,,,2021-9-21
2123,MoonFintech,Token,Honeypot,0,0,,,,
2122,CaliSwap,Token,Honeypot,0,0,,,,
2121,YCoin,Token,Honeypot,0,0,,,,
2120,Bee-Swap.org,Token,Honeypot,0,0,,,,2021-9-21
2119,MEDUZA TOKEN,Token,Honeypot,0,0,,,,2021-9-21
2118,ToySwap.Finance,Token,Honeypot,0,0,,,,
2117,SilentSwap.Finance,Token,Honeypot,0,0,,,,2021-9-21
2116,SteadyGainz,Token,Honeypot,0,0,,,,
2115,Playcent,Token,Honeypot,0,0,,,,2021-9-21
2114,JumanjiSwap,Token,Honeypot,0,0,,,,2021-9-21
2113,ShareDeFi Protocol,Token,Honeypot,0,0,,,,2021-9-21
2112,FREEPARKING,Token,Honeypot,0,0,,,,
2111,SexySwap,Token,Honeypot,0,0,,,,
2110,CostcoSwap,Token,Honeypot,0,0,,,,
2109,sixpackfinance.org,Token,Honeypot,0,0,,,,2021-9-21
2108,PussySwap,Token,Honeypot,0,0,,,,
2107,KodakSwap,Token,Honeypot,0,0,,,,
2106,CHINASWAP,Token,Honeypot,0,0,,,,
2105,GodzillaFinance,Token,Honeypot,0,0,,,,
2104,Mask.io,Token,Honeypot,0,0,,,,2021-9-21
2103,ShibaSwap,Token,Honeypot,0,0,,,,2021-9-21
2102,BIGBLACKDICK,Token,Honeypot,0,0,,,,
2101,YodaCoin,Token,Honeypot,0,0,,,,
2100,PROJECTX,Token,Honeypot,0,0,,,,2021-9-21
2099,InfinitySwap,Token,Honeypot,0,0,,,,2021-9-21
2098,PepsiSwap,Token,Honeypot,0,0,,,,
2097,Kylin Network,Token,Honeypot,0,0,,,,2021-9-21
2096,DiamondBalls,Token,Honeypot,0,0,,,,2021-9-29
2095,Paint,Token,Honeypot,0,0,,,,2021-9-29
2094,GAMESTOP,Token,Honeypot,0,0,,,,2021-9-29
2093,Channels,Borrowing and Lending,Honeypot,0,0,,,,
2092,RapidSwap,Token,Honeypot,0,0,,,,2021-9-29
2091,DoggySwap,Token,Honeypot,0,0,,,,2021-9-29
2090,Lizard finance,Token,Honeypot,0,0,,,,2021-9-29
2089,Dark.Build,Token,Honeypot,0,0,,,,2021-9-29
2088,Slime.Finance,Token,Honeypot,0,0,,,,2021-9-29
2087,PepeSocks,Token,Honeypot,0,0,,,,
2086,Safari.Yield Finance,Token,Honeypot,0,0,,,,2021-10-4
2085,NinjaPants,Token,Honeypot,0,0,,,,
2084,OxSocks,Token,Honeypot,0,0,,,,
2083,RobotSwap,Token,Honeypot,0,0,,,,
2082,WizzardSwap,Token,Honeypot,0,0,,,,2021-10-4
2081,xMINT BSC,Token,Honeypot,0,0,,,,2021-10-4
2080,Berry Swap,Token,Honeypot,0,0,,,,2021-10-4
2079,HI-DeF Swap,Token,Honeypot,0,0,,,,
2078,AK47,Token,Honeypot,0,0,,,,
2077,Alchemist,Token,Honeypot,0,0,,,,2021-10-4
2075,MEMEKiller,Token,Honeypot,0,0,,,,2021-10-4
2074,DEFIstreetbets,Token,Honeypot,0,0,,,,
2073,Boon Tech,,Rugpull,0,0,,,,2021-10-4
2072,Fantasy Market Token,,Rugpull,0,0,,,,
2071,OpportyToken,,Rugpull,0,0,,,,2021-10-4
2070,Bitcoiin,,Rugpull,0,0,,,,
2069,bitqyM,,Rugpull,0,0,,,,
2068,RGL,,Rugpull,0,0,,,,2021-10-4
2067,Coinseed Token,Token,Honeypot,0,0,,,,2021-10-4
2066,BlockChain of Things,,Rugpull,0,0,,,,2021-10-4
2065,ACO,Token,Honeypot,0,0,,,,2021-10-4
2064,ABTC,Token,Honeypot,0,0,,,,2021-10-4
2063,Qubicle,Token,Honeypot,0,0,,,,2021-10-4
2062,Blockchain Terminal Token,Token,Honeypot,0,0,,,,2021-10-4
2061,BlockVest,Token,Honeypot,0,0,,,,2021-10-4
2060,Shiba King,Token,Honeypot,0,0,,,,2021-10-4
2059,SlimShady,Token,Honeypot,0,0,,,,
2058,AurataGoldCat,Token,Honeypot,0,0,,,,
2057,Efinity Token,Token,Honeypot,0,0,,,,
2056,Baby Doge Coin,Token,Honeypot,0,0,,,,
2055,Whackd,Token,Honeypot,0,0,,,,
2054,Scaleswap,Token,Honeypot,0,0,,,,
2053,frozenolaf.com,Token,Honeypot,0,0,,,,
2052,VeChain,Token,Honeypot,0,0,,,,
2051,lightningshib.com,Token,Honeypot,0,0,,,,
2050,Safe-inu,Token,Honeypot,0,0,,,,
2049,safeape,Token,Honeypot,0,0,,,,
2048,BLUEHYPER,Token,Honeypot,0,0,,,,
2047,Safe Litecoin,Token,Honeypot,0,0,,,,
2046,DogeMilf,Token,Honeypot,0,0,,,,
2045,BSCSportsBet,Token,Honeypot,0,0,,,,
2044,Katana,Token,Honeypot,0,0,,,,
2043,Diamond hand,Token,Honeypot,0,0,,,,
2042,BabyElonDoo,Token,Honeypot,0,0,,,,
2041,PenNFT,Token,Honeypot,0,0,,,,
2040,King Of The North Coin,Token,Honeypot,0,0,,,,
2039,MaxGoatToken,Token,Honeypot,0,0,,,,
2038,Kishu Inu,Token,Honeypot,0,0,,,,
2037,CatBread,Token,Honeypot,0,0,,,,
2036,SpaceXMoon,Token,Honeypot,0,0,,,,
2035,BABY PIG INU,Token,Honeypot,0,0,,,,
2034,Baby Doge Moon,Token,Honeypot,0,0,,,,
2033,BLESS AMERICA,Token,Honeypot,0,0,,,,
2032,DOREMON INU,Token,Honeypot,0,0,,,,
2031,ShibaBurn,Token,Honeypot,0,0,,,,
2030,DIAMOND DOGE,Token,Honeypot,0,0,,,,
2029,SHEESH,Token,Honeypot,0,0,,,,
2028,BABYLITE,Token,Honeypot,0,0,,,,
2027,MOONROCKET,Token,Honeypot,0,0,,,,
2026,Free Britney,Token,Honeypot,0,0,,,,
2025,BattlePets,Token,Honeypot,0,0,,,,
2024,SAFEFOOD,Token,Honeypot,0,0,,,,
2023,SafeTechnology,Token,Honeypot,0,0,,,,
2022,beans.farm,Token,Honeypot,0,0,,,,
2021,MoonFox,Token,Honeypot,0,0,,,,
2020,Garbage Disposal,Token,Honeypot,0,0,,,,
2019,XTRA Protocol,Token,Honeypot,0,0,,,,
2018,EUROTRIP,Token,Honeypot,0,0,,,,
2016,Snowflake,Token,Honeypot,0,0,,,,
2015,ciao.finance,Token,Honeypot,0,0,,,,
2014,SafeJoker,Token,Honeypot,0,0,,,,
2013,GoldMoon,Token,Honeypot,0,0,,,,
2012,GoldCoin,Token,Honeypot,0,0,,,,
2011,MOONRIKVIP,Token,Honeypot,0,0,,,,
2010,Oyster Akoya,,Rugpull,0,0,,,,
2009,Munchee Token,,Rugpull,0,0,,,,
2008,Moozicore,,Rugpull,0,0,,,,
2007,Pro Coin,,Rugpull,0,0,,,,
2006,BenzSwap,Token,Honeypot,0,0,,,,
2005,EIFEL.Finance,Token,Honeypot,0,0,,,,
2003,ECOMI,Token,Honeypot,0,0,,,,
2002,Zombie Swap,Token,Honeypot,0,0,,,,
2001,ApeShiba,Token,Honeypot,0,0,,,,
2000,otmproject,Token,Honeypot,0,0,,,,
1999,TWILIGHT,Token,Honeypot,0,0,,,,
1998,BSCView,Token,Honeypot,0,0,,,,
1997,SafeCookie,Token,Honeypot,0,0,,,,
1996,LegendaryDOGE,Token,Honeypot,0,0,,,,
1995,SafeCheese,Token,Honeypot,0,0,,,,
1994,SUPPLYSWAP,Token,Honeypot,0,0,,,,
1993,StarCat,Token,Honeypot,0,0,,,,
1992,simpsonsidlegame,Token,Honeypot,0,0,,,,
1991,MOONTOKEN,Token,Honeypot,0,0,,,,
1990,MoonElevator,Token,Honeypot,0,0,,,,
1989,PegasusCoin,Token,Honeypot,0,0,,,,
1988,STRONGMARS,Token,Honeypot,0,0,,,,
1987,NFTMarketplace,Token,Honeypot,0,0,,,,
1986,SafePizza,Token,Honeypot,0,0,,,,
1985,Icecream,Token,Honeypot,0,0,,,,
1984,MOON WEED,Token,Honeypot,0,0,,,,
1983,MHP88,Token,Honeypot,0,0,,,,
1982,Dafi Protocol,Token,Honeypot,0,0,,,,
1981,Oddz Finance,Token,Honeypot,0,0,,,,
1980,SafePancake,Token,Honeypot,0,0,,,,
1979,Lepricon,Token,Honeypot,0,0,,,,
1978,BrunoMars,Token,Honeypot,0,0,,,,
1977,Tidal Finance,Token,Honeypot,0,0,,,,
1976,Shyft Network,Token,Honeypot,0,0,,,,
1975,Elon Protocol,Token,Honeypot,0,0,,,,
1974,SheepSwap.Finance,,Rugpull,0,0,,,,
1973,MoonDeFi,Token,Honeypot,0,0,,,,
1972,MoonNaSa,Token,Honeypot,0,0,,,,
1971,Rainicorn,Token,Honeypot,0,0,,,,
1970,FairCat,Token,Honeypot,0,0,,,,
1969,lollipop,Token,Honeypot,0,0,,,,
1968,fairy.finance,Exchange (DEX),Honeypot,0,0,,,,
1967,Unstoppable,Token,Honeypot,0,0,,,,
1966,Safe Nintendo,Token,Honeypot,0,0,,,,
1965,Milkyway,Token,Honeypot,0,0,,,,
1964,Star Shot,Token,Honeypot,0,0,,,,
1963,APEMOONv2,Token,Honeypot,0,0,,,,
1962,Untouchable,Token,Honeypot,0,0,,,,
1961,SUNMOON,Token,Honeypot,0,0,,,,
1960,ELONBLUZELLE,Token,Honeypot,0,0,,,,
1959,BSCcommunity,Token,Honeypot,0,0,,,,
1958,ThenaMoon,Token,Honeypot,0,0,,,,
1957,RFI Protocol,Token,Honeypot,0,0,,,,
1956,Beagle,Token,Honeypot,0,0,,,,
1955,ONYX,Token,Honeypot,0,0,,,,
1954,Turtledex Token,,Rugpull,0,0,,,,
1952,LamboPUMP,Token,Honeypot,0,0,,,,
1951,Goku Token,Token,Honeypot,0,0,,,,
1950,CURLYPUFF,Token,Honeypot,0,0,,,,
1949,PepeDog,Token,Honeypot,0,0,,,,
1948,MPIG,Token,Honeypot,0,0,,,,
1947,SonicSwap,Exchange (DEX),Honeypot,0,0,,,,
1946,NFT Farm,Token,Honeypot,0,0,,,,
1945,E=MCv2,Token,Honeypot,0,0,,,,
1944,Casper Network,Token,Honeypot,0,0,,,,
1943,MinerClubHM,Token,Honeypot,0,0,,,,
1942,Stonedefi.io,Yield Aggregator,Honeypot,0,0,,,,
1941,Boson Protocol,Token,Honeypot,0,0,,,,
1940,Zillow,Token,Honeypot,0,0,,,,
1939,Dextrarius Token,Token,Honeypot,0,0,,,,
1938,Yield Goku Token,Token,Honeypot,0,0,,,,
1937,Hoe Coin BSC,Token,Honeypot,0,0,,,,
1936,Hoge Finance v2,Token,Honeypot,0,0,,,,
1935,MOON FARM,Token,Honeypot,0,0,,,,
1934,GEMCORE,Token,Honeypot,0,0,,,,
1933,SafeSushi,Token,Honeypot,0,0,,,,
1932,PROTOCOL PENA,Token,Honeypot,0,0,,,,
1931,Mina Protocol,Token,Honeypot,0,0,,,,
1930,Uniswap-V3,Token,Honeypot,0,0,,,,
1929,ApplePie,Token,Honeypot,0,0,,,,
1928,Convergence Protocol,Exchange (DEX),Honeypot,0,0,,,,
1927,TomCoin,Token,Honeypot,0,0,,,,
1926,RfiSPR,Token,Honeypot,0,0,,,,
1925,ADRENALINE.FINANCE,Token,Honeypot,0,0,,,,
1924,Nintendo Protocol,Token,Honeypot,0,0,,,,
1923,DoubleDEX,Token,Honeypot,0,0,,,,
1922,DipEater Token,Token,Honeypot,0,0,,,,
1921,BLOWNETWORK,Token,Honeypot,0,0,,,,
1920,Tamagochi Finance,Token,Honeypot,0,0,,,,
1919,Tidal Token,Token,Honeypot,0,0,,,,
1918,SafeCow,Token,Honeypot,0,0,,,,
1917,STONES Token,Token,Honeypot,0,0,,,,
1916,MetaChain,Token,Honeypot,0,0,,,,
1915,Impulse,Token,Honeypot,0,0,,,,
1914,SAFEMOON,Token,Honeypot,0,0,,,,
1913,AntiSafeToken,Token,Honeypot,0,0,,,,
1912,Safezone,Token,Honeypot,0,0,,,,
1911,Critter Finance,Token,Honeypot,0,0,,,,
1910,SafeSilent,Token,Honeypot,0,0,,,,
1909,DoubleTRACE,Token,Honeypot,0,0,,,,
1908,BlackHoleNetwork,Token,Honeypot,0,0,,,,
1907,NextGEN,Token,Honeypot,0,0,,,,
1906,OMNI,Token,Honeypot,0,0,,,,
1905,FINANCE,Token,Honeypot,0,0,,,,
1904,SafeAsteroid,Token,Honeypot,0,0,,,,
1903,BurnMEW,Token,Honeypot,0,0,,,,
1902,REEF,Token,Honeypot,0,0,,,,
1901,FULLSAFE,Token,Honeypot,0,0,,,,
1900,SecurityLayer,Token,Honeypot,0,0,,,,
1899,AntiSocialClub,Token,Honeypot,0,0,,,,
1898,SafeStarship,Token,Honeypot,0,0,,,,
1897,HighQuality Swap,Token,Honeypot,0,0,,,,
1896,SafeShift,Token,Honeypot,0,0,,,,
1895,EssentialChain,Token,Honeypot,0,0,,,,
1894,SafePegasus,Token,Honeypot,0,0,,,,
1893,SAFEGUARD,Token,Honeypot,0,0,,,,
1891,SafeShill,Token,Honeypot,0,0,,,,
1890,dajal,Token,Honeypot,0,0,,,,
1889,Stone Token,Yield Aggregator,Honeypot,0,0,,,,
1888,SafeSound,Token,Honeypot,0,0,,,,
1887,SafeDelore3n,Token,Honeypot,0,0,,,,
1886,TurboScalling,Token,Honeypot,0,0,,,,
1885,BondAppetit,Yield Aggregator,Honeypot,0,0,,,,
1884,Mercurial.Finance,Token,Honeypot,0,0,,,,
1883,LOCGame,Token,Honeypot,0,0,,,,
1882,Benefit Protocol,Token,Honeypot,0,0,,,,
1881,PIethori,Token,Honeypot,0,0,,,,
1880,Dfyn.Network,Exchange (DEX),Honeypot,0,0,,,,
1879,India Pale Ale,Token,Honeypot,0,0,,,,
1878,Rocket Man,Token,Honeypot,0,0,,,,
1877,PHOENIXTOKEN,Token,Honeypot,0,0,,,,
1876,PAIRS,Token,Honeypot,0,0,,,,
1875,INFINITE SPACE,Token,Honeypot,0,0,,,,
1874,INFINITE SPACE,Token,Honeypot,0,0,,,,
1873,NyanCat,Token,Honeypot,0,0,,,,
1872,Fundamenta,Token,Honeypot,0,0,,,,
1871,Callisto Network,Token,Honeypot,0,0,,,,
1870,Toppu Inu,Token,Honeypot,0,0,,,,
1869,Tibetan Mastiff Protocol,Token,Honeypot,0,0,,,,
1868,SpaceX Network,Token,Honeypot,0,0,,,,
1867,Meebits,Token,Honeypot,0,0,,,,
1866,TheMountain,Token,Honeypot,0,0,,,,
1865,GREEN,Token,Honeypot,0,0,,,,
1864,EARTHBOYS,Token,Honeypot,0,0,,,,
1863,Corgi Coin,Token,Honeypot,0,0,,,,
1862,DeFiner,Token,Honeypot,0,0,,,,
1861,Infinity Protocol,Token,Honeypot,0,0,,,,
1860,Elon Dark Web,Token,Honeypot,0,0,,,,
1859,Mercurial Finance,Token,Honeypot,0,0,,,,
1858,Skem.finance,Token,Honeypot,0,0,,,,
1857,Falcon 9 SpaceX Token,Token,Honeypot,0,0,,,,
1856,TradeStars,Token,Honeypot,0,0,,,,
1855,Muskdoge,Token,Honeypot,0,0,,,,
1854,TAXITOKEN,Token,Honeypot,0,0,,,,
1853,GREENTRUST,Token,Honeypot,0,0,,,,
1852,kingofgame,Token,Honeypot,0,0,,,,
1851,DEFIX,Exchange (DEX),Honeypot,0,0,,,,
1850,Moon Lambo,Token,Honeypot,0,0,,,,
1849,SpaceShuttle,Token,Honeypot,0,0,,,,
1848,ELON ORBIT,Token,Honeypot,0,0,,,,
1847,Toxify,Token,Honeypot,0,0,,,,
1846,FLY,Token,Honeypot,0,0,,,,
1845,Starlink Mission Mars,Token,Honeypot,0,0,,,,
1844,GOOD BOY,Token,Honeypot,0,0,,,,
1843,DogeWars,Token,Honeypot,0,0,,,,
1842,HYDRA,Token,Honeypot,0,0,,,,
1841,Arbitrade,Token,Honeypot,0,0,,,,
1840,EternityProtcol,Token,Honeypot,0,0,,,,
1839,Luminescence,Token,Honeypot,0,0,,,,
1838,Wasder.gg,Token,Honeypot,0,0,,,,
1837,Tokocrypto,Token,Honeypot,0,0,,,,
1836,MoonVAPE,Token,Honeypot,0,0,,,,
1835,d-fund.io,Token,Honeypot,0,0,,,,
1834,MOON SURGE,Token,Honeypot,0,0,,,,
1833,RocketElon,Token,Honeypot,0,0,,,,
1832,Sienna (ERC20),Token,Honeypot,0,0,,,,
1831,Rocket Doge,Token,Honeypot,0,0,,,,
1830,MASKSWAP,Token,Honeypot,0,0,,,,
1829,CargoX,Token,Honeypot,0,0,,,,
1828,Anchor Protocol,Exchange (DEX),Honeypot,0,0,,,,
